position,player,conference,salary,asof,source_doc,tab name
RB,"Larison, Lan NEP RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Robinson, Wan'Dale NYG WR",AFC,1.38,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Turner, Shemar CHI DT",NFC,0.97,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Kamara, Mohamed MIA DE",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Reeder, Troy LAR LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Stout, Upton SFO CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Jackson, Dan DET S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Allen, LeQuint JAC RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Dell, Tank HOU WR",AFC,1.36,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Williams, Tyleik DET DT",AFC,0.97,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Wright, Alex CLE DE",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Barnes, Derrick DET LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Amos, Trey WAS CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Moore, Malachi NYJ S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Monangai, Kyle CHI RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Williams, Kyle NEP WR",AFC,1.35,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Pegues, JJ LVR DT",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Elliss, Jonah DEN DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Dennis, SirVocea TBB LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Parrish, Jacob TBB CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Reed, Jaylen HOU S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Croskey-Merritt, Jacory WAS RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Noel, Jaylin HOU WR",NFC,1.33,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Alexander, Darius NYG DT",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Armstrong, Dorance WAS DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Wilson, Mack ARI LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Ransaw, Caleb JAC CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Bowman, Billy ATL S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Mullings, Kalel TEN RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Tillman, Cedric CLE WR",NFC,1.33,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Sanders, T.J. BUF DT",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ogbah, Emmanuel JAC DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"King, Kobe MIN LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Burke, Denzel ARI CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"* Castro, Sebastian PIT S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Sanders, Raheim LAC RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Corley, Malachi NYJ WR",AFC,1.33,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Norman-Lott, Omarr KCC DT",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Williams, Sam DAL DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Winters, Dee SFO LB",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
CB,"Thomas, Azareye'h NYJ CB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Trader, Dante MIA S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Edwards, Donovan NYJ RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McCaffrey, Luke WAS WR",NFC,1.31,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Alexander, Darius NYG DT",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Booker, Austin CHI DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Eichenberg, Tommy LVR LB",AFC,0.99,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
S,"Ransom, Lathan CAR S",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Yarns, Marcus NOS RB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Robinson, Wan'Dale NYG WR",NFC,1.3,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Wingo, Mekhi DET DT",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"McGuire, Isaiah CLE DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Pace, Ivan MIN LB",NFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Martinez, Damien SEA RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Nacua, Puka LAR WR",NFC,1.3,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Dorlus, Brandon ATL DT",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Johnson, DJ CAR DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Dennis, SirVocea TBB LB",NFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Mafah, Phil DAL RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Chism, Efton NEP WR",AFC,1.3,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Black, Yahya PIT DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Paschal, Josh DET DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Pace, Ivan MIN LB",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Croskey-Merritt, Jacory WAS RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Baker, Javon NEP WR",NFC,1.26,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Broughton, Vernon NOS DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Gross-Matos, Yetur SFO DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Trotter Jr., Jeremiah PHI LB",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Gordon, Ollie MIA RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Noel, Jaylin HOU WR",AFC,1.25,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Hamilton, Ty LAR DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Ojulari, BJ ARI DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Paul, Chris LAR LB",AFC,0.97,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Brooks, Tahj CIN RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Mims, Marvin DEN WR",AFC,1.25,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jackson, Cam CAR DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Okoronkwo, Ogbonnia FA DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Simon, Cody ARI LB",AFC,0.95,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Edwards, Donovan NYJ RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McMillan, Jalen TBB WR",NFC,1.24,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jones, Sai'vion DEN DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Hunt, Jalyx PHI DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Knight, Tyrice SEA LB",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Mullings, Kalel TEN RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Dell, Tank HOU WR",NFC,1.23,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Walker, Deone BUF DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Jones, Patrick CAR DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Liufau, Marist DAL LB",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Allen, LeQuint JAC RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Burton, Jermaine CIN WR",AFC,1.22,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Farmer, Joshua NEP DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Browning, Baron ARI DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Eichenberg, Tommy LVR LB",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
RB,"Larison, Lan NEP RB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"TeSlaa, Isaac DET WR",NFC,1.21,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Robinson, Ty PHI DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Davenport, Marcus DET DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Buchanan, Teddye BAL LB",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Baker, Javon NEP WR",AFC,1.18,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Norman-Lott, Omarr KCC DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Hoecht, Michael BUF DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Carter, Barrett CIN LB",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Thornton, Tyquan KCC WR",AFC,1.14,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Ingram-Dawkins, Tyrion MIN DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Miller, Von WAS DE",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Knight, Tyrice SEA LB",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Doubs, Romeo GBP WR",AFC,1.14,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Caldwell, Jamaree LAC DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Scourton, Nic CAR DE",NFC,0.99,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Bassa, Jeffrey KCC LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Royals, Jalen KCC WR",NFC,1.13,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Mills, Rylie SEA DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Scourton, Nic CAR DE",AFC,0.99,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Simon, Cody ARI LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Cowing, Jacob SFO WR",AFC,1.11,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"West, CJ SFO DT",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Tuimoloau, JT IND DE",NFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Buchanan, Teddye BAL LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Jennings, Jauan SFO WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Ingram-Dawkins, Tyrion MIN DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Diaby, YaYa TBB DE",NFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Dolac, Shaun LAR LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Wilson, Michael ARI WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Broughton, Vernon NOS DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Isaac, Adisa BAL DE",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Bruener, Carson PIT LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Valdes-Scantling, Marquez SEA WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Hamilton, Ty LAR DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Diaby, YaYa TBB DE",AFC,0.98,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Wohler, Hunter IND LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Reynolds, Josh NYJ WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Hemingway, Tonka LVR DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Jackson, Landon BUF DE",AFC,0.97,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Carter, Barrett CIN LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Jefferson, Van TEN WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Caldwell, Jamaree LAC DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Hassanein, Ahmed DET DE",NFC,0.95,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Kiser, Jack JAC LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McCloud, Ray-Ray ATL WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Phillips, Jordan MIA DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Oladejo, Oluwafemi TEN DE",AFC,0.95,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"James, Shemar DAL LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Smith-Schuster, JuJu KCC WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"West, CJ SFO DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Umanmielen, Princely CAR DE",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"King, Kobe MIN LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Ayomanor, Elic TEN WR",NFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Walker, Deone BUF DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Gillotte, Ashton KCC DE",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Lindenberg, Cody LVR LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Tucker, Tre LVR WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Mills, Rylie SEA DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Oladejo, Oluwafemi TEN DE",NFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Medrano, Kain WAS LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Austin III, Calvin PIT WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Jones, Sai'vion DEN DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Sorrell, Barryn GBP DE",AFC,0.94,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Mondon, Smael PHI LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Coker, Jalen CAR WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Peebles, Aeneas BAL DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Swinson, Bradyn NEP DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Hyppolite, Ruben CHI LB",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Patrick, Tim DET WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DT,"Robinson, Ty PHI DT",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Diggs, Fadil NOS DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Bassa, Jeffrey KCC LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Melton, Bo GBP WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Oliver, Collin GBP DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"James, Shemar DAL LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Valdes-Scantling, Marquez SEA WR",AFC,1.1,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Roberts, Elijah TBB DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Kiser, Jack JAC LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Royals, Jalen KCC WR",AFC,1.09,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Stewart, Josaiah LAR DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Mondon, Smael PHI LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Bryant, Pat DEN WR",NFC,1.08,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Burch, Jordan ARI DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Medrano, Kain WAS LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Nacua, Puka LAR WR",AFC,1.08,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Sawyer, Jack PIT DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Hyppolite, Ruben CHI LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McMillan, Jalen TBB WR",AFC,1.08,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Jackson, Landon BUF DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Lindenberg, Cody LVR LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Iosivas, Andrei CIN WR",AFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Walker, David TBB DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
LB,"Dolac, Shaun LAR LB",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Ayomanor, Elic TEN WR",AFC,1.06,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Sorrell, Barryn GBP DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Wilson, Michael ARI WR",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Kennard, Kyle LAC DE",NFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"McCaffrey, Luke WAS WR",AFC,1.04,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Powell-Ryland, Antwaun PHI DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Horton, Tory SEA WR",AFC,1.02,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Swinson, Bradyn NEP DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Horton, Tory SEA WR",NFC,1.01,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Sawyer, Jack PIT DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"TeSlaa, Isaac DET WR",AFC,1.01,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Kennard, Kyle LAC DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Hollins, Mack NEP WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Roberts, Elijah TBB DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Johnson, Tyler NYJ WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Umanmielen, Princely CAR DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Reagor, Jalen LAC WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Gillotte, Ashton KCC DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Samuel, Curtis BUF WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Burch, Jordan ARI DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Neyor, Isaiah SFO WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
DE,"Hassanein, Ahmed DET DE",AFC,0.9,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Brown, Dyami JAC WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Westbrook-Ikhine, Nick MIA WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Robinson, Demarcus SFO WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Shepard, Sterling TBB WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Dortch, Greg ARI WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Brown, Noah WAS WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Zaccheaus, Olamide CHI WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Turpin, KaVontae DAL WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Bourne, Kendrick NEP WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Means, Bub NOS WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Nailor, Jalen MIN WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Metchie, John HOU WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Bobo, Jake SEA WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Moore, Rondale MIN WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Renfrow, Hunter CAR WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Walker, Devontez BAL WR",NFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Woods, Robert PIT WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Jefferson, Van TEN WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Turpin, KaVontae DAL WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Zaccheaus, Olamide CHI WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Brown, Dyami JAC WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Slayton, Darius NYG WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Washington, Malik MIA WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
WR,"Williams, Mike FA WR",AFC,1.0,2025-09-03 14:03,2025 ADL Contract Admin,Jul1 Sal
