year,id,position,team,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,college,weight,draft_pick,draft_round,sportsdata_id,rotowire_id,jersey,height,rotoworld_id,espn_id,birthdate,nfl_id,status
2023,16268,CB,CIN,"Turner, DJ",CIN,2023,0,,3133344,,40076,Michigan,185,29,2,7db46644-05bb-41b5-938a-e93a50e1d6c4,16857,20,71,,4572036,973746000,,R
2023,16269,TE,JAC,"Strange, Brenton",JAC,2023,0,,3121696,,40078,Penn State,253,30,2,94f135f7-9d54-4cbd-b560-fcaf83d414b0,17017,85,76,,4430539,977893200,,R
2023,16270,DT,CHI,"Pickens, Zacch",CHI,2023,0,,3122732,,40111,South Carolina,303,1,3,87895e2c-f210-497d-956a-cb5aac9fd8b5,16703,96,76,,4426332,952318800,,R
2023,16271,S,PHI,"Brown, Sydney",PHI,2023,0,,2961001,,40123,Illinois,211,3,3,c9da2c23-478b-48a8-8a98-408caf3f0d16,16770,21,70,,4360386,953614800,,R
2023,16272,PN,FA,"Cooney, Nolan",FA,0,0,,2261456,,33691,Syracuse,202,,,8db0f2a4-42bd-40a3-996f-f6364716b8a4,15685,16,75,,4047860,843022800,,
2023,16273,DT,LVR,"Young, Byron",LVR,2023,0,,3123718,,40125,Alabama,292,7,3,d606b6ee-de91-44cb-aebf-87f81daa14d2,17123,94,75,,4567123,973832400,,R
2023,16274,CB,ARI,"Williams, Garrett",ARI,2023,0,,3126891,,40127,Syracuse,192,9,3,e2fdfaf7-d2c4-4482-9ac2-f8fe43c49130,16723,21,70,,,991371600,,R
2023,16275,LB,NEP,"Mapu, Marte",NEP,2023,0,,2830016,,40105,Sacramento State,230,13,3,5c55344a-6192-4def-9860-ffd5a571fe68,16947,15,75,,4248899,942037200,,R
2023,16276,DE,LAR,"Young, Byron",LAR,2023,0,,2669623,,40124,Tennessee,258,14,3,cd7de1ce-ad93-4bb6-8b70-c79194a7373e,16758,,74,,4875196,889765200,,R
2023,16277,DE,CAR,"Johnson, DJ",CAR,2023,0,,2864665,,40092,Oregon,260,17,3,11feb266-14e8-488c-9f7e-f221eaa92df8,16680,52,76,,4240623,908946000,,R
2023,16278,DE,TBB,"Diaby, YaYa",TBB,2023,0,,3164687,,40107,Louisville,270,19,3,62a727ba-8ffd-40bd-bad7-f49bf6a2edf7,17098,,76,,,928040400,,R
2023,16279,CB,DEN,"Moss, Riley",DEN,2023,0,,2979290,,40112,Iowa,193,20,3,8f79eaa3-df62-4214-a497-1e13970e6b82,17104,21,72,,,952059600,,R
2023,16280,LB,LAC,"Henley, Daiyan",LAC,2023,0,,2866310,,40113,Washington State,225,22,3,93f17bc5-55d5-441a-a29d-d419ed4725e7,16948,,72,,4241597,942901200,,R
2023,16281,S,SFO,"Brown, Ji'Ayir",SFO,2023,0,,3168790,,40106,Penn State,202,24,3,626586f3-5706-443e-a272-c6d9e6239784,17199,27,71,,,948776400,,R
2023,16282,DT,LAR,"Turner, Kobie",LAR,2023,0,,2864982,,40110,Wake Forest,297,26,3,86f8915e-a09a-4cdf-ad41-13d72d217269,17157,91,74,,,925102800,,R
2023,16283,LB,DAL,"Overshown, DeMarvion",DAL,2023,0,,2964705,,40099,Texas,220,27,3,2df409f7-2d3a-4dc3-98aa-0b261594bb1f,16940,13,74,,4362088,966142800,,R
2023,16284,LB,BUF,"Williams, Dorian",BUF,2023,0,,3122709,,40098,Tulane,230,28,3,2d51bf60-ea75-4142-a00a-8b152a91e59f,16951,42,74,,4568624,993704400,,R
2023,16285,DT,CLE,"Ika, Siaki",CLE,2023,0,,3122596,,40104,Baylor,335,35,3,5a99d26a-0c11-4705-99de-8c4960d6fbc9,16757,99,75,,4426440,973573200,,R
2023,16286,PK,SFO,"Moody, Jake",SFO,2023,0,,2968527,,40129,Michigan,210,36,3,e7a7eaea-0f77-42ab-b6a2-12ebcf51227c,17133,4,73,,,943333200,,R
2023,16287,WR,LVR,"Tucker, Tre",LVR,2023,0,,3121848,,40114,Cincinnati,182,37,3,9beb72c5-5a81-413c-ada3-ff4854c95cf4,16694,1,68,,,984027600,,R
2023,16288,CB,MIN,"Blackmon, Mekhi",MIN,2023,0,,2966542,,40103,USC,178,39,3,4253e615-0bcd-4e9e-bf61-1f05a2bf2d4b,16813,5,71,,4360677,921733200,,R
2023,16289,CB,LVR,"Bennett, Jakorian",LVR,2023,0,,3163191,,40148,Maryland,200,2,4,8197c5b4-ade0-47e4-81b3-f16aa47eab12,17096,49,70,,4686911,967006800,,R
2023,16290,DE,HOU,"Horton, Dylan",HOU,2023,0,,2968939,,40151,TCU,275,7,4,98002b7f-d453-4585-893c-ea52296bbc56,16955,92,76,,4374066,966834000,,R
2023,16291,DT,IND,"Adebawore, Adetomiwa",IND,2023,0,,3124706,,40143,Northwestern,282,8,4,6ca4cb4d-c6ea-4a5e-875e-c32922c2fbe5,16731,95,74,,,983682000,,R
2023,16292,PK,NEP,"Ryland, Chad",NEP,2023,0,,2964074,,40159,Maryland,195,10,4,c77efa70-0691-4a21-8064-a5880569b559,17107,38,72,,4363538,939963600,,R
2023,16293,CB,ATL,"Phillips, Clark",ATL,2023,0,,3163424,,40146,Utah,185,11,4,7553d094-7584-41bd-96f4-6b122a60c13b,16707,22,69,,,1008738000,,R
2023,16294,DT,GBP,"Wooden, Colby",GBP,2023,0,,3121177,,40132,Auburn,273,14,4,1a7b6176-ef99-4566-a38c-14abe051b899,17180,96,76,,4567224,977374800,,R
2023,16295,S,KCC,"Conner, Chamarri",KCC,2023,0,,2961936,,40160,Virginia Tech,202,17,4,cc4627f1-1af2-4a3d-aa78-c5f905a8a43d,16671,27,72,,,963291600,,R
2023,16296,LB,JAC,"Miller, Ventrell",JAC,2023,0,,2773016,,40155,Florida,232,19,4,adcc651b-c635-4d09-a411-63452f8192fa,16668,51,72,,4240610,916376400,,R
2023,16297,DT,SEA,"Young, Cameron",SEA,2023,0,,2894007,,40157,Mississippi State,304,21,4,c246a2cf-3db0-4c5a-b016-32a3f6e8cbaf,17124,78,75,,4362911,960440400,,R
2023,16298,DE,BAL,"Robinson, Tavius",BAL,2023,0,,3168791,,40135,Ole Miss,262,22,4,2d4593e4-b908-4b29-a88a-835d2566781f,17119,95,78,,,915339600,,R
2023,16299,WR,LAC,"Davis, Derius",LAC,2023,0,,2966544,,40133,TCU,165,23,4,21bf2521-3382-4e62-8249-a083435595b3,16939,12,68,,,968648400,,R
2023,16300,DE,CLE,"McGuire, Isaiah",CLE,2023,0,,3122896,,40150,Missouri,268,24,4,977590e8-97a0-4b2e-9f6c-c8d047d12f19,17116,57,76,,,996210000,,R
2023,16301,DE,DAL,"Fehoko, Viliami",DAL,2023,0,,2963811,,40140,San Jose State,267,27,4,5ce35506-7d1f-4795-92f5-834a1f5c5fe0,17153,93,76,,4374148,945320400,,R
2023,16302,DT,JAC,"Lacy, Tyler",JAC,2023,0,,2966296,,40161,Oklahoma State,279,28,4,e21d11de-78f9-47a9-b69a-ae18207ab2c7,16968,93,76,,4361861,942210000,,R
2023,16303,DE,PIT,"Herbig, Nick",PIT,2023,0,,3162091,,40139,Wisconsin,240,30,4,59b7b521-a0be-4ee5-8809-362601c2c80e,16702,51,74,,4429164,1006318800,,R
2023,16304,S,MIN,"Ward, Jay",MIN,2023,0,,3121423,,40147,LSU,188,32,4,7d06db84-b31e-4b68-a6cc-93fb87763a7f,16669,24,73,,4568007,963464400,,R
2023,16305,DE,JAC,"Abdullah, Yasir",JAC,2023,0,,2966892,,40183,Louisville,240,1,5,6eef8572-d9b4-4518-a759-19569e381e06,16769,56,73,,,955515600,,R
2023,16306,DE,WAS,"Henry, K.J.",WAS,2023,0,,2967420,,40203,Clemson,255,2,5,f1dd548b-fcdf-4819-8c5e-6fff3d29a2f9,16833,52,76,,4360308,917413200,,R
2023,16307,CB,PIT,"Rush, Darius",IND,2023,0,,2962866,,40170,South Carolina,198,3,5,254842eb-c5ad-4e57-8679-3df5a674a14e,16960,46,74,,4362858,951195600,,R
2023,16308,DT,MIN,"Roy, Jaquelin",MIN,2023,0,,3163298,,40192,LSU,305,6,5,bcaf5363-500d-4636-908a-1b0825af689e,16749,94,75,,4429034,972190800,,R
2023,16309,CB,CLE,"Mitchell, Cameron",CLE,2023,0,,3124730,,40184,Northwestern,191,7,5,84b0681b-ce78-45ed-a529-b7063ccb6bb0,17339,29,71,,,999925200,,R
2023,16310,S,CAR,"Robinson, Jammie",CAR,2023,0,,3131712,,40176,Florida State,200,10,5,406b6c6f-0172-482e-9ade-f38f5abb95f0,16815,26,71,,4430411,980312400,,R
2023,16311,S,NOS,"Howden, Jordan",NOS,2023,0,,2962415,,40199,Minnesota,209,11,5,e33aa81a-83e9-411b-8265-f31da58a33b9,17358,31,72,,4360949,958280400,,R
2023,16312,TE,TEN,"Whyle, Josh",TEN,2023,0,,2962513,,40182,Cincinnati,248,12,5,601467c7-b593-472d-a147-b8e7bfdbe990,16866,81,79,,4360086,936766800,,R
2023,16313,QB,GBP,"Clifford, Sean",GBP,2023,0,,2868998,,40173,Penn State,218,14,5,332b31ed-37a0-4172-acde-f7377c5bdff1,17061,16,74,,4259592,900392400,,R
2023,16314,LB,TBB,"Dennis, SirVocea",TBB,2023,0,,3126839,,40194,Pittsburgh,230,18,5,c5a8f0e1-b5ff-4018-b4da-3676ac12207e,16737,8,72,,4429511,952578000,,R
2023,16315,CB,SFO,"Luter, Darrell",SFO,2023,0,,3163341,,40186,South Alabama,190,20,5,8b45bbcf-b700-4db4-8382-163ddf2db169,16962,28,72,,4685978,956552400,,R
2023,16316,CB,WAS,"Kelly, Kyu Blu",BAL,2023,0,,3121173,,40187,Stanford,188,22,5,9f7054ea-7f83-438d-bc5b-0372aac66de5,16958,36,72,,4427695,990507600,,R
2023,16317,S,IND,"Scott, Daniel",IND,2023,0,,2770168,,40205,California,208,23,5,facf38e6-6cb0-4ce4-b1b8-992f388023ad,17108,32,73,,4242415,909378000,,R
2023,16318,DE,LAR,"Hampton, Nick",LAR,2023,0,,2966222,,40179,Appalachian State,250,26,5,59e9c19c-c6f6-4f53-b231-d76134ba8fb6,16926,6,75,,4360773,954910800,,R
2023,16319,CB,CHI,"Smith, Terell",CHI,2023,0,,2963908,,40175,Minnesota,204,30,5,3c6085b1-7c02-498e-b587-1ff13c0ac27b,17341,32,72,,4360935,933051600,,R
2023,16320,DE,KCC,"Thompson, BJ",KCC,2023,0,,2868622,,40190,Stephen F. Austin,243,31,5,b6d87372-98ca-4db0-81ec-86d44b21b32d,17161,53,78,,4691084,922165200,,R
2023,16321,S,LVR,"Smith, Christopher",LVR,2023,0,,2975755,,40178,Georgia,197,35,5,54761d2a-cdb4-434f-a17e-427e3a1fc951,16782,29,70,,4379413,957157200,,R
2023,16322,DE,SFO,"Beal, Robert",SFO,2023,0,,2871726,,40181,Georgia,250,38,5,5d64ba96-04f6-41ee-8620-ed251f16485c,16781,51,76,,,934952400,,R
2023,16323,CB,DAL,"Scott, Eric",DAL,2023,0,,2865663,,40217,Southern Miss,202,1,6,8385d8de-c682-4970-b657-13fd197d20db,17408,45,74,,4248032,902466000,,R
2023,16324,DT,GBP,"Brooks, Karl",GBP,2023,0,,2968935,,40238,Bowling Green,296,2,6,c76a4bef-3d1f-4326-82bd-81065b5cfb10,16921,94,75,,4373423,957762000,,R
2023,16325,CB,ARI,"Clark, Kei'Trel",ARI,2023,0,,3126351,,40229,Louisville,181,3,6,a7140ce9-4841-4f7f-9bda-5dcd75899eec,16695,13,70,,,984978000,,R
2023,16326,CB,TBB,"Hayes, Josh",TBB,2023,0,,2869772,,40221,Kansas State,190,4,6,95242131-623b-41d0-8898-9d6f71da56f7,17409,32,72,,,924930000,,R
2023,16327,CB,LAR,"Tomlinson, Tre",LAR,2023,0,,3122338,,40237,TCU,177,5,6,c63b4450-d4cf-4edd-8b53-516cf001f17a,16891,35,69,,4427493,947480400,,R
2023,16328,LB,NYJ,"Barnes, Zaire",NYJ,2023,0,,2961652,,40233,Western Michigan,227,7,6,ba2d2783-654f-4621-9160-06ebb4bafd77,17303,53,73,,4362234,936334800,,R
2023,16329,DE,LAR,"Mathis, Ochaun",LAR,2023,0,,2961790,,40241,Nebraska,260,12,6,f333e5c7-0cab-4876-9f37-0e70a3175d04,16699,45,77,,4362486,915771600,,R
2023,16330,PN,NEP,"Baringer, Bryce",NEP,2023,0,,,,40209,Michigan State,215,15,6,2b18e3fd-9765-4644-9fc8-2f316ceda6d5,17095,17,74,,,925102800,,R
2023,16331,DT,TEN,"Coburn, Keondre",KCC,2023,0,,2961252,,40245,Texas,322,17,6,fd8d31e8-2fab-4813-92b4-939709231b41,17158,75,74,,4362117,959058000,,R
2023,16332,DE,TBB,"Ramirez, Jose",TBB,2023,0,,3121684,,40215,Eastern Michigan,252,19,6,7b582d77-4357-48db-973c-3b92e57272cb,17160,33,74,,4569068,926226000,,R
2023,16333,TE,ARI,"Higgins, Elijah",MIA,2023,0,,3122914,,40226,Stanford,245,20,6,a01b7698-d67f-4b60-b2fb-4c667336b718,16959,84,75,,4426844,972622800,,R
2023,16334,S,SEA,"Reed, Jerrick",SEA,2023,0,,3121983,,40239,New Mexico,196,21,6,d492db9f-35b8-45e9-9e32-acd5dd7d1f42,17347,32,69,,4570084,965624400,,R
2023,16335,DT,LAC,"Matlock, Scott",LAC,2023,0,,2969142,,40225,Boise State,296,23,6,9cedc261-40ff-4fe3-80e1-e128dcceede0,16767,44,76,,4373684,962168400,,R
2023,16336,CB,JAC,"Braswell, Christian",JAC,2023,0,,2869360,,40208,Rutgers,185,25,6,17093231-3e82-42fb-bec7-75160d097538,17410,21,71,,4257580,938408400,,R
2023,16337,LB,LVR,"Burney, Amari",LVR,2023,0,,2964513,,40235,Florida,228,26,6,c310e54b-06b0-4940-b75b-d06a7dfe351e,17169,58,74,,4360239,960786000,,R
2023,16338,CB,NYJ,"Bernard-Converse, Jarrick",NYJ,2023,0,,2963853,,40236,LSU,205,27,6,c506285e-abfb-4503-b981-20aaa0bf49a0,16854,29,73,,4361834,956984400,,R
2023,16339,PK,GBP,"Carlson, Anders",GBP,2023,0,,2866578,,40214,Auburn,220,30,6,5a6ae290-675d-401a-aaee-140a272cf061,17165,18,77,,4242519,897973200,,R
2023,16340,S,JAC,"Hallett, Erick",JAC,2023,0,,2966868,,40210,Pittsburgh,200,31,6,308b4b49-5159-48c1-8da6-5d559a3efedd,16762,36,71,,4373320,956552400,,R
2023,16341,CB,NYG,"Hawkins, Tre",NYG,2023,0,,3164089,,40228,Old Dominion,195,32,6,a700ea66-61d3-4ca3-bdd5-c537fb2d6ff6,17364,37,75,,4686553,965106000,,R
2023,16342,WR,NEP,"Douglas, Demario",NEP,2023,0,,3126241,,40222,Liberty,192,33,6,962496d4-9ffa-471b-8dd2-fc5e60fee84b,16751,3,68,,,976251600,,R
2023,16343,DE,IND,"Leo, Titus",IND,2023,0,,2961202,,40219,Wagner,250,34,6,8acaa329-206b-4d5a-9a4f-c4b1ecef54a7,17290,90,75,,4368468,935643600,,R
2023,16344,DT,ARI,"Stills, Dante",ARI,2023,0,,2965054,,40244,West Virginia,300,36,6,f9a8db9d-9a13-485c-abf0-b5a48e1ff808,17154,55,76,,4362225,945147600,,R
2023,16345,CB,IND,"Speed, Ameer",NEP,2023,0,,2871678,,40206,Michigan State,214,37,6,00c33918-f3b1-4993-ba67-ec0db11ea349,17367,38,75,,4259546,939618000,,R
2023,16346,LB,SFO,"Winters, Dee",SFO,2023,0,,3120873,,40227,TCU,227,39,6,a362249b-336e-48d3-a6ee-02de7274b4e6,16938,53,71,,,971758800,,R
2023,16347,PN,CIN,"Robbins, Brad",CIN,2023,0,,2878168,,40213,Michigan,203,40,6,587516b7-99e6-4727-acbc-98d741267d99,17372,40,73,,4258197,907650000,,R
2023,16348,DT,FA,"Bell, Travis",CHI,2023,0,,2865915,,40283,Kennesaw State,310,1,7,f7d67c1a-4edf-4604-aae8-584dde994a5f,17411,95,72,,4246741,909464400,,R
2023,16349,WR,DET,"Green, Antoine",DET,2023,0,,2962502,,40281,North Carolina,200,2,7,f1217707-a26f-405b-9e3d-680df3055743,17128,18,74,,4373266,942642000,,R
2023,16350,CB,IND,"Jones, Jaylon",IND,2023,0,,3163053,,40258,Texas A&M,203,4,7,6f9135a9-2761-4b13-8651-56b536f0f22f,16916,40,74,,4685145,1017810000,,R
2023,16351,PN,LAR,"Evans, Ethan",LAR,2023,0,,,,40266,Wingate,250,6,7,9658e019-e021-42a0-8285-b5aea6e48090,17134,42,75,,,995518800,,R
2023,16352,S,ATL,"Hellams, DeMarcco",ATL,2023,0,,3122424,,40278,Alabama,203,7,7,b9fbbcf2-35cb-4de4-9622-16630b51c792,16930,23,73,,4567111,960181200,,R
2023,16353,DT,FA,"Vohasek, Raymond",JAC,2023,0,,3126653,,40252,North Carolina,311,10,7,40e3cf08-0419-480e-9fbc-83f74b79bab1,17412,59,74,,,920869200,,R
2023,16354,WR,TEN,"Dowell, Colton",TEN,2023,0,,2828751,,40263,Tennessee-Martin,212,11,7,7939f84a-bb43-43d3-83e2-ce2fa4ca829d,17413,14,75,,4250945,924498000,,R
2023,16355,DT,LVR,"Silvera, Nesta Jade",LVR,2023,0,,2964383,,40280,Arizona State,315,14,7,c91e7457-3378-40ac-a07d-30caefe59ea4,16925,60,74,,4362497,948603600,,R
2023,16356,CB,GBP,"Valentine, Carrington",GBP,2023,0,,3172313,,40274,Kentucky,189,15,7,b341ea01-741c-4ea8-8d4f-75ae79359d18,16721,24,72,,,1000011600,,R
2023,16357,DE,WAS,"Jones, Andre",WAS,2023,0,,2819872,,40247,Louisiana,258,16,7,0c816f95-6a50-4c77-b768-dc277f51a88f,17178,50,77,,4249214,909291600,,R
2023,16358,S,LAR,"Taylor, Jason",LAR,2023,0,,2965985,,40287,Oklahoma State,204,17,7,ff40b8e3-27e8-46f9-b6c2-43de3596cd21,17366,25,72,,4361835,946530000,,R
2023,16359,RB,PHI,"Nichols, Lew",GBP,2023,0,,3121706,,40260,Central Michigan,220,18,7,72e4032d-8d7b-484f-95a2-a73fbb2c67f4,16701,35,70,,4428119,997938000,,R
2023,16360,RB,FA,"Parish, Derek",JAC,2023,0,,2829821,,40254,Houston,241,23,7,5473d94d-0d3a-4b71-bd4b-b9ee41232ce5,17127,43,73,,,915426000,,R
2023,16361,CB,PIT,"Trice, Cory",PIT,2023,0,,2968502,,40256,Purdue,206,24,7,668cf263-300b-4ec1-a221-e4756daf892a,16718,27,75,,4372492,959662800,,R
2023,16362,S,GBP,"Johnson, Anthony",GBP,2023,0,,2866594,,40282,Iowa State,205,25,7,f7bc36e8-7fb8-4d91-8216-f6a3a669f069,17429,23,72,,4361748,944110800,,R
2023,16363,DT,NYG,"Riley, Jordon",NYG,2023,0,,2804083,,40269,Oregon,315,26,7,a1c5aca4-a0ba-4438-9101-7f85d3af488a,17414,99,77,,4240677,895554000,,R
2023,16364,WR,DAL,"Brooks, Jalen",DAL,2023,0,,3165078,,40257,South Carolina,205,27,7,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,17185,83,74,,4692835,957675600,,R
2023,16365,CB,NEP,"Bolden, Isaiah",NEP,2023,0,,2966613,,40262,Jackson State,205,28,7,738aba89-ba47-4b83-a63d-18ea677dfc12,17343,29,74,,4711029,945320400,,R
2023,16366,CB,CIN,"Ivey, DJ",CIN,2023,0,,2963147,,40259,Miami (FL),192,29,7,7013d432-1327-40af-81a9-28711c648d79,16672,38,73,,4362502,951454800,,R
2023,16367,TE,SFO,"Willis, Brayden",SFO,2023,0,,2963088,,40261,Oklahoma,240,30,7,733cc366-53e3-4703-a2fc-2aa860272cf3,17010,9,76,,4360290,942296400,,R
2023,16368,S,HOU,"Hill, Brandon",HOU,2023,0,,3126862,,40249,Pittsburgh,195,31,7,2be4f414-9baa-4ccd-9a52-444c3e4b6738,17363,36,71,,4568662,968216400,,R
2023,16369,DT,PHI,"Ojomo, Moro",PHI,2023,0,,2961519,,40246,Texas,292,32,7,01f15239-cd2c-4bd7-be5d-5ba7eed41331,16853,97,75,,,997851600,,R
2023,16370,CB,KCC,"Jones, Nic",KCC,2023,0,,3128045,,40284,Ball State,189,33,7,fd133ca5-a014-4f5d-9e2f-14882da45cc2,17345,31,72,,4427636,1003122000,,R
2023,16371,CB,NEP,"Austin, Alex",BUF,2023,0,,3129287,,40286,Oregon State,191,35,7,ff3d59bd-8cdc-44e1-812e-b576d5d57838,17092,28,73,,4426599,990507600,,R
2023,16372,S,NYG,"Owens, Gervarrius",NYG,2023,0,,2866928,,40277,Houston,200,37,7,b9b3e414-dfc4-41f4-8ebb-0924c7d8434c,17361,39,72,,4567482,939877200,,R
2023,16373,LB,SFO,"Graham, Jalen",SFO,2023,0,,3121269,,40265,Purdue,220,38,7,88f0ff15-15d5-42e7-be1c-f6c254d945e6,17172,41,75,,4570410,979189200,,R
2023,16374,WR,GBP,"Dubose, Grant",GBP,2023,0,,2672034,,40251,Charlotte,201,39,7,3b590cad-60c1-471d-a54a-d593a676afa9,16852,88,74,,4879650,993013200,,R
2023,16375,S,BUF,"Williamson, Kendall",CHI,2023,0,,2965075,,40248,Stanford,203,41,7,1fc883fc-46f4-403d-aff6-7d6018d7a718,17415,40,72,,4360745,967093200,,R
2023,16376,DT,LAR,"Johnson, Desjuan",LAR,2023,0,,2960956,,40270,Toledo,280,42,7,a344e6d1-86a1-4ec6-b734-7a0a0f706206,17279,94,75,,4362294,936334800,,R
2023,16377,RB,FA,"Evans, Tiyon",FA,2023,0,,,,40390,Louisville,210,,,a5310620-e84e-11ed-a5ed-cf76bc12ef69,16911,27,71,,,992754000,,R
2023,16378,QB,FA,"Morgan, Tanner",FA,2023,0,,,,40289,Minnesota,215,,,518e4740-e767-11ed-91b5-0b3234b1a16c,17063,2,74,,,924325200,,R
2023,16379,WR,NYG,"Ford-Wheaton, Bryce",FA,2023,0,,2963723,,40529,West Virginia,220,,,eb139db0-eb91-11ed-bf4f-cdefdf74a897,16743,88,75,,4362227,952578000,,R
2023,16380,RB,KCC,"Prince, Deneric",FA,2023,0,,2964540,,40570,Tulsa,216,,,28f98460-ec3b-11ed-aeaf-cb0dc6206dc5,17126,34,72,,4372526,955429200,,R
2023,16381,PK,FA,"Dunn, Christopher",FA,2023,0,,,,40380,North Carolina State,170,,,db046ea0-e84d-11ed-b0f9-4913ed85ec87,17370,15,68,,,887864400,,R
2023,16382,WR,FA,"Winstead, Isaiah",FA,2023,0,,2835033,,40466,East Carolina,213,,,23cd4b70-ea0b-11ed-9937-afc55efa97bf,17494,31,76,,4247942,934174800,,R
2023,16383,LB,MIN,"Pace, Ivan",FA,2023,0,,3123893,,40301,Cincinnati,231,,,f5ec3c90-e760-11ed-9f3f-47cc372ca3c1,16804,40,70,,4430280,976942800,,R
2023,16384,QB,CHI,"Bagent, Tyson",FA,2023,0,,29081346,,40504,Shepherd (WV),212,,,9bdeb910-ead2-11ed-999e-03b49558b5db,16946,17,75,,4434153,960440400,,R
2023,16385,RB,ARI,"Demercado, Emari",FA,2023,0,,2964372,,40430,TCU,215,,,44b4cbf0-e8fe-11ed-bc6e-a5c4d3ccbdd1,17091,31,69,,4362478,916808400,,R
2023,16386,RB,NYJ,"Valladay, Xazavian",FA,2023,0,,2867484,,40721,Arizona State,198,,,108ce360-f32d-11ed-a71f-ed490fe44e0d,16789,47,72,,4240350,899442000,,R
2023,16387,RB,MIA,"Brooks, Chris",FA,2023,0,,2962350,,40625,BYU,219,,,35a0d440-f017-11ed-bedb-53f19b227cc3,16741,30,73,,3149687,947566800,,R
2023,16388,RB,FA,"Laborn, Khalan",FA,2023,0,,,,40410,Marshall,204,,,4679f200-e8f2-11ed-98f6-5d2840f88eed,17313,36,70,,,928213200,,R
2023,16389,WR,DAL,"Durden, David",FA,2023,0,,2836832,,40773,West Florida,200,,,2b6c0b90-f66e-11ed-823b-d335e7ef7897,17219,85,74,,4370374,914648400,,R
2023,16390,RB,DEN,"McLaughlin, Jaleel",FA,2023,0,,,,40696,Youngstown State,187,,,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,17319,38,67,,,968821200,,R
2023,16391,RB,DAL,"Luepke, Hunter",FA,2023,0,,,,40780,North Dakota State,238,,,58f425d0-f677-11ed-978f-0975e9cb7dba,17000,40,73,,,951714000,,R
2023,16392,RB,PIT,"Graham, Alfonzo",FA,2023,0,,,,40734,Morgan State,195,,,076a8750-f33d-11ed-b86a-1f6449c76e1d,17620,,69,,,,,R
2023,16393,WR,SEA,"Bobo, Jake",FA,2023,0,,,,40452,UCLA,207,,,7d80dd50-e9f5-11ed-9c34-3f26f2e7ed88,17040,19,76,,,902206800,,R
2023,16394,WR,FA,"Thompson, Keytaon",FA,2023,0,,,,40592,Virginia,218,,,53bcdfe0-ec71-11ed-8bf2-e7fff7735d4a,17041,43,77,,,909118800,,R
2023,16395,WR,DAL,"Cropper, Jalen",FA,2023,0,,3122722,,40774,Fresno State,172,,,d67c1e40-f66d-11ed-823b-d335e7ef7897,16730,16,72,,4426990,988866000,,R
2023,16396,RB,KCC,"Hall, Hassan",FA,2023,0,,2960978,,40507,Georgia Tech,196,,,25c29aa0-eaee-11ed-9987-f5ca5f2343d6,17244,30,70,,4360805,967438800,,R
2023,16397,LB,FA,"Pool, Bumper",FA,2023,0,,,,40578,Arkansas,235,,,c00b7250-ec5e-11ed-8721-ab6fc8512eaa,17299,47,74,,,938494800,,R
2023,16398,WR,FA,"Flowers, Malik",FA,2023,0,,,,40425,Montana,195,,,e032f0a0-e900-11ed-938d-0d67804b975f,17486,88,75,,,930114000,,R
2023,16399,WR,FA,"Landers, Matt",FA,2023,0,,2871748,,40458,Arkansas,200,,,030f6f80-ea06-11ed-8d34-41182339b277,16907,83,76,,4259550,929509200,,R
2023,16400,TE,FA,"Gindorff, Noah",FA,2023,0,,,,40463,North Dakota State,268,,,998de1c0-ea02-11ed-8d34-41182339b277,17007,46,78,,,918795600,,R
2023,16401,WR,KCC,"Copeland, Jacob",FA,2023,0,,2964883,,40710,Maryland,202,,,40ea7f10-f326-11ed-b6ef-35c2a90a231a,16655,89,72,,4360233,932446800,,R
2023,16402,RB,FA,"Thompson, SaRodorick",FA,2023,0,,2966205,,40345,Texas Tech,215,,,bb6fb930-e773-11ed-b584-ffd9bed092a6,17052,29,72,,4362162,938754000,,R
2023,16403,WR,WAS,"Tinsley, Mitchell",FA,2023,0,,3162481,,40313,Penn State,205,,,0ac39560-e760-11ed-ad1e-4d786886cff5,16834,82,73,,4690070,937371600,,R
2023,16404,WR,FA,"Maag, Garett",FA,2023,0,,,,40804,North Dakota State,206,,,8af23a50-0161-11ee-8223-8f20f9132856,17331,24,75,,,946702800,,R
2023,16405,PK,FA,"Romo, John Parker",FA,2022,0,,2245258,,34657,Virginia Tech,190,,,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,16559,37,71,,4051167,872658000,,
2023,16406,TE,FA,"Hodges, Curtis",FA,2022,0,,2760856,,34274,Arizona State,240,,,8987eae0-ca60-11ec-a405-85147f12d5b8,16043,80,80,,4242896,930978000,,
2023,16408,WR,FA,"Wilson, Pokey",FA,2023,0,,2865393,,40354,Florida State,175,,,ff179350-e792-11ed-a48d-cfb30084e6b5,16839,81,72,,4240033,934434000,,R
2023,16409,RB,LAC,"Dotson, Elijah",FA,2023,0,,2830007,,40358,Northern Colorado,202,,,1df86850-e78c-11ed-8c85-33e7cdbd0a45,17424,41,69,,4248909,916722000,,R
2023,16410,PK,LAR,"Brown, Tanner",FA,2023,0,,3167644,,40376,Oklahoma State,187,,,c0323320-e84b-11ed-91d9-49980de29a21,17378,49,72,,4696736,946357200,,R
